,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
8217,48644858,1 Chambre dans la Petite Italie,14449411,Lucile,Rosemont-La Petite-Patrie,45.5327,-73.61,Private room,30,30,0,2022-08-20,1.498,1,0,0
8218,48657082,Grand appartement tout équipé avec entrée privée,392515842,Jacynthe,Rosemont-La Petite-Patrie,45.54035,-73.60399,Entire home/apt,100,3,25,2021-09-13,1.54,2,0,1
8219,48666241,Fully Furnished Condo  in heart Downtown Montreal,217978688,Nimran,Ville-Marie,45.49622,-73.56992,Entire home/apt,115,28,2,2022-05-29,0.38,1,0,2
8220,48179494,New and Beautiful Downtown Apartment!!!!,182982472,Etaa,Le Sud-Ouest,45.4869,-73.58015,Entire home/apt,63,31,2,2022-04-30,0.19,3,263,2
8221,48673437,Grande chambre Parc Lafontaine,392097217,Maxime,Le Plateau-Mont-Royal,45.51939,-73.56654,Private room,100,2,3,2021-09-17,0.19,1,179,1
8222,48183942,Modern Studio Downtown Montreal,43606710,Shaquille,Le Sud-Ouest,45.49094,-73.55917,Entire home/apt,80,85,5,2022-05-27,0.3,1,155,3
8223,48675881,#126 Charming Renovated Apartment - Amazing Layout,195649860,Claude,Mercier-Hochelaga-Maisonneuve,45.55763,-73.53991,Entire home/apt,65,1,0,2022-05-27,1.498,67,255,0
8224,48229537,Splendide rez de jardin 3 chambres,6178250,Romy Et  Mic,Le Sud-Ouest,45.49382,-73.56059,Entire home/apt,339,1,16,2022-08-01,1.06,9,227,9
8225,48676534,"Chambre calme+ensoleillée/Sunny, quiet room (WFH✓)",65425841,Iris,Rosemont-La Petite-Patrie,45.53597,-73.60265,Private room,35,3,0,2022-08-01,1.498,1,0,0
8226,48697647,Chambre in Outremont close to Mile End,36482293,Allan,Outremont,45.52414,-73.61147,Private room,20,32,4,2022-04-07,0.25,1,8,3
8227,48233348,Elegant Row House in Westmount,47771732,Derek,Westmount,45.48196,-73.59421,Entire home/apt,200,31,0,2022-04-07,1.498,1,83,0
8228,48715285,"Proche du centre ville, à 2 pas du canal Lachine",290404940,Mohamed Amine,Le Sud-Ouest,45.48419,-73.55952,Entire home/apt,110,3,9,2022-08-22,0.51,1,0,5
8229,48716525,Welcoming home in the heart of Downtown,369822056,Fariborz,Ville-Marie,45.49594,-73.58079,Entire home/apt,133,1,65,2022-08-28,3.61,8,90,54
8230,48735836,Stylish Apartment in Excellent Location,387880,Alexandra,Ville-Marie,45.52219,-73.56441,Entire home/apt,223,2,17,2022-08-25,0.99,2,329,12
8231,48245015,Private room close to plateau,374301072,Antoneta,Le Plateau-Mont-Royal,45.51284,-73.57601,Private room,22,29,5,2021-11-12,0.27,4,161,1
8232,48737648,Downtown Montreal Fully furnished apartment WIFI,72761895,Samuel,Ville-Marie,45.49596,-73.5834,Entire home/apt,65,32,5,2022-08-06,0.35,70,347,3
8233,48255084,large terrace- 4 bdrooms in large apmt near metro,366948627,Joe,Le Sud-Ouest,45.45776,-73.59655,Private room,92,1,32,2022-08-19,1.82,13,363,22
8234,48749791,Logement complet au coeur du Plateau !,381499391,Alexandre,Le Plateau-Mont-Royal,45.53063,-73.57909,Entire home/apt,184,2,37,2022-08-29,2.36,1,0,27
8235,48752602,Private room in Downtown montréal,264626753,Talha,Ville-Marie,45.49371,-73.5838,Private room,260,1,0,2022-08-29,1.498,1,114,0
8236,48259012,LUXURIOUS and fully renovated 3 bedrooms apartment,103144191,Margaux,Verdun,45.466,-73.57903,Entire home/apt,250,180,0,2022-08-29,1.498,1,177,0
8237,48765155,"Renovated furnished condo, 3 bedrooms/2 bathrooms",231174601,Abdul-Rahman,Saint-Laurent,45.51881,-73.66995,Entire home/apt,127,365,0,2022-08-29,1.498,1,365,0
8238,48260648,LUXURY CONDO DOWNTOWN MONTREAL - Panoramic view!,28867763,Sheila,Ville-Marie,45.49491,-73.56735,Entire home/apt,93,31,3,2022-04-25,0.31,1,255,3
8239,48778856,Bright apartment in Hochelaga Maisonneuve quartier,393508560,Stephan,Rosemont-La Petite-Patrie,45.55317,-73.55678,Entire home/apt,105,2,63,2022-09-11,4.27,4,284,51
8240,48266935,City style and luxury,280725740,Brian And Kimberley,Côte-des-Neiges-Notre-Dame-de-Grâce,45.45654,-73.64573,Entire home/apt,250,14,1,2022-08-04,0.73,1,130,1
8241,48272317,Beautiful Self Check-in Luxurious Basement.,128440465,Ernest,Pierrefonds-Roxboro,45.48045,-73.85974,Entire home/apt,106,2,51,2022-09-05,4.94,2,254,51
8242,48786532,1-bedroom apartment in the heart of plateau,216283683,Benoit,Le Plateau-Mont-Royal,45.51998,-73.5737,Entire home/apt,214,1,17,2022-09-05,1.99,3,6,17
8243,48279393,Luxury 4 bedroom apt Wellington street,200193156,Revital,Le Sud-Ouest,45.47862,-73.56016,Entire home/apt,150,30,0,2022-09-05,1.498,9,164,0
8244,48793162,Cozy apartment in the heart of downtown,211569906,Ismail,Ville-Marie,45.48891,-73.58046,Entire home/apt,150,1,1,2022-07-28,0.63,1,0,1
8245,48802160,Breathtaking 2floor 4Bdrs/4BA Plateau+Parking,187855627,Justin,Le Plateau-Mont-Royal,45.52706,-73.58051,Entire home/apt,309,2,57,2022-08-25,3.21,14,174,46
8246,48287162,Newly-Renovated Apartment in the Heart of Plateau,26197169,Chris,Le Plateau-Mont-Royal,45.51966,-73.57333,Entire home/apt,224,2,105,2022-09-05,5.63,1,39,77
8247,48809461,Superbe coin de paradis à côté du stade Olympique,105132169,Aurelie,Rosemont-La Petite-Patrie,45.5525,-73.55551,Entire home/apt,53,29,5,2022-09-03,0.42,1,343,5
8248,48293192,Chambre privée au Château Fullum,389757956,Kven,Ville-Marie,45.5267,-73.54795,Private room,18,32,10,2022-09-12,0.54,1,0,9
8249,48296863,Strawberry Stays! Secret to sweet dreams!,128430021,Philippe,Le Plateau-Mont-Royal,45.53622,-73.56143,Entire home/apt,134,1,54,2022-01-03,2.88,17,0,6
8250,48824593,Bright & Modern Studio - Le Plateau,189519197,Nikki,Le Plateau-Mont-Royal,45.51446,-73.57317,Entire home/apt,126,4,20,2022-09-06,1.15,16,65,13
8251,48303142,DownTown Loft Gym & Terrace,102550362,Adel,Ville-Marie,45.51079,-73.56137,Private room,199,1,15,2022-08-22,0.81,4,226,8
8252,48829609,Retraite bleue,22299469,Louise,Rosemont-La Petite-Patrie,45.5434797488957,-73.5900959869724,Entire home/apt,40,32,0,2022-08-22,1.498,7,323,0
8253,48312033,Great Canadian Loft - excellent location,44093667,Sandra,Ville-Marie,45.51383,-73.55671,Entire home/apt,200,2,48,2022-08-27,2.73,1,30,34
8254,48831237,Luxurious Appartement in old Montreal,238841530,Yasser,Ville-Marie,45.49905,-73.5598,Entire home/apt,79,3,0,2022-08-27,1.498,1,0,0
8255,48844057,2 Chambres 3 min à pied Métro berri-uquam,108676669,Leyla,Ville-Marie,45.51824,-73.56337,Entire home/apt,1500,30,0,2022-08-27,1.498,1,0,0
8256,48312375,Apt privée d’une chambre fermée au cœur de MTL,138402547,Alice,Ahuntsic-Cartierville,45.5820503234863,-73.651985168457,Entire home/apt,100,7,2,2022-08-20,1.43,2,364,2
8257,48313475,Sonder at Penny Lane | Two-Bedroom Apartment w/ Two Balconies,224865057,Sonder (Montreal),Ville-Marie,45.5028,-73.56097,Entire home/apt,374,2,12,2022-08-10,0.82,40,287,10
8258,48853004,Luxury Studio @ Tour des Canadien 3,258441112,Sean,Ville-Marie,45.49509,-73.56876,Entire home/apt,56,32,1,2021-12-24,0.11,1,180,1
8259,48314606,Sonder at Penny Lane | Three-Bedroom Apartment w/ Balcony,224865057,Sonder (Montreal),Ville-Marie,45.50097,-73.55898,Entire home/apt,490,2,29,2022-08-27,1.59,40,218,19
8260,48884581,"Comfy bdroom aptmt close to metro, park and shops",356522751,Natalia,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49619,-73.62486,Entire home/apt,83,1,34,2022-08-25,2.28,3,333,29
8261,48314659,New and Beautiful Downtown Apartment!!!!,182982472,Etaa,Ville-Marie,45.48822,-73.58196,Entire home/apt,58,31,3,2022-04-02,0.3,3,85,3
8262,48315167,Downtown Montreal Fully furnished apartment WIFI,72761895,Samuel,Ville-Marie,45.49618,-73.58142,Entire home/apt,70,32,5,2022-04-16,0.37,70,365,4
8263,48889631,Beautiful*KING bed *private office*terrace*gym*,382842166,Jupiter,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46561,-73.61617,Entire home/apt,136,1,63,2022-08-26,3.59,29,44,39
8264,48890090,LUX 2 new bedrooms*Stunning Terrace*Gym*,382842166,Jupiter,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46634,-73.61431,Private room,164,1,59,2022-09-05,3.35,29,49,42
8265,48317044,Stylish Renovated Loft in Hochelaga,389413982,Francis,Mercier-Hochelaga-Maisonneuve,45.5572,-73.53066,Entire home/apt,143,2,65,2022-09-06,3.91,2,315,45
8266,48896357,Downtown Montreal Fully furnished apartment WIFI,72761895,Samuel,Ville-Marie,45.49728,-73.58389,Entire home/apt,70,32,2,2022-04-27,0.18,70,272,2
8267,48900598,M11 | Luxury 2BR Condo with Stunning View in the Heart of MTL,283833782,Mark,Ville-Marie,45.49589,-73.57139,Entire home/apt,150,90,0,2022-04-27,1.498,35,0,0
8268,48320088,Home away from home,380083098,Cris,Pierrefonds-Roxboro,45.48413,-73.85915,Entire home/apt,225,1,23,2022-06-13,2.15,1,39,23
8269,48323571,Superbe condo avec cuisine de rêve,13689868,Thierry,Rosemont-La Petite-Patrie,45.54317,-73.60052,Entire home/apt,100,2,0,2022-06-13,1.498,1,0,0
8270,48902258,Dtown New Chic -Monthly Rental,111294431,Magdalina,Ville-Marie,45.49408,-73.56808,Entire home/apt,90,32,7,2022-08-16,0.55,28,2,6
8271,48329009,Homa 4 ☼ A haven of light ✦ WiFi+Workspace,118735512,Anna,Mercier-Hochelaga-Maisonneuve,45.55649,-73.52913,Entire home/apt,149,2,27,2022-08-21,1.76,7,100,23
8272,48911854,"Studio neuf, Métro Saint-Henri, wifi, A/C",386112622,Zoélie,Le Sud-Ouest,45.48084,-73.55651,Entire home/apt,60,1,45,2022-08-26,2.61,1,167,37
8273,48330486,Chic appartement une chambre avec jardin,6178250,Romy Et  Mic,Le Sud-Ouest,45.4916,-73.55929,Entire home/apt,169,2,12,2022-08-16,0.67,9,229,5
8274,48916715,Cottage familial tout inclus avec cours privée,5801740,Rose-Marie,Le Plateau-Mont-Royal,45.52345,-73.57089,Entire home/apt,200,1,7,2022-08-25,2.92,1,69,7
8275,48335194,Superb Condo In The Heart of Montreal,123810752,Massinissa,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50212,-73.63275,Entire home/apt,70,1,1,2022-08-01,0.68,1,325,1
8276,48919319,Séjour au calme,16291639,Mewe,Ville-Marie,45.53195,-73.55329,Entire home/apt,138,28,29,2022-09-04,3.33,4,55,29
8277,48343290,Downtown Montreal Fully furnished apartment WIFI,72761895,Samuel,Ville-Marie,45.49731,-73.58149,Entire home/apt,65,32,4,2022-07-31,0.25,70,270,3
8278,48919585,Séjour au calme,16291639,Mewe,Ville-Marie,45.53597,-73.55862,Entire home/apt,148,3,24,2022-08-24,2.73,4,53,24
8279,48348672,Studio downtown - maisonneuve street,194001133,Alexandre Et Steven,Ville-Marie,45.49014,-73.58448,Entire home/apt,112,1,44,2022-08-29,2.35,48,66,34
8280,48931719,"1BD-F1 Crescent Fest. from your balcony, literally",169708530,Mike & Micha,Ville-Marie,45.4985,-73.57755,Entire home/apt,183,1,39,2022-08-15,2.28,12,47,27
8281,48357162,Enjoy life in Montreal - Olympic stadium,72675985,Nigel,Mercier-Hochelaga-Maisonneuve,45.55737,-73.53669,Entire home/apt,169,1,58,2022-08-31,3.17,1,214,39
8282,48934895,Scandinavian Style 3 Bedroom Suite in the Old Port,8188625,Phil,Ville-Marie,45.50434,-73.55305,Entire home/apt,448,2,91,2022-08-28,5.45,11,121,65
8283,48359622,Amazing view studio next to metro Laurier-Plateau,7005376,Vincent,Le Plateau-Mont-Royal,45.52827,-73.58517,Entire home/apt,62,90,3,2021-09-30,0.19,18,42,1
8284,48937750,Beautiful European 3BR suite in the Old Montreal,8188625,Phil,Ville-Marie,45.50513,-73.55356,Entire home/apt,433,2,93,2022-08-26,5.55,11,129,65
8285,48938862,RdC d'une charmante maison au coeur de Crescent,10109704,Uryah,Ville-Marie,45.49723,-73.5772,Private room,157,2,0,2022-08-26,1.498,2,87,0
8286,48363190,Enjoy The Best of Montreal,259633612,Downtown McGill & Guy,Ville-Marie,45.49658,-73.58674,Private room,95,1,44,2022-09-07,2.37,7,338,32
8287,48943090,Cozy/ Luxurious condo in the heart of Montreal,268679413,Anastasia And Tamanna,Ville-Marie,45.49492,-73.56841,Entire home/apt,135,1,6,2021-05-20,0.35,1,0,0
8288,48366204,Private room 4/2,390412720,Hamza,Ville-Marie,45.53389,-73.56102,Private room,13,1,0,2021-05-20,1.498,1,0,0
8289,48366374,Relocation Studio | Great for Business | Downtown,195501369,Julio,Ville-Marie,45.5099,-73.55988,Entire home/apt,159,30,1,2021-07-24,0.07,49,69,0
8290,48950246,Hotel room with all the home facilities,392841344,Yang,Ville-Marie,45.51093,-73.56774,Entire home/apt,134,1,77,2022-08-31,4.49,1,308,62
8291,48391082,Vivre à la montréalaise !,74840940,Maxime,Ville-Marie,45.52894,-73.54804,Entire home/apt,67,32,4,2022-08-27,0.29,2,247,3
8292,48952754,Stunning Wabi Sabi 3BR Space in Old Montreal,8188625,Phil,Ville-Marie,45.50438,-73.55488,Entire home/apt,411,2,89,2022-08-26,5.31,11,147,64
8293,48393392,"Grand 2 Chambres, 10 min centre ville, Verdun",15224901,Cristina,Verdun,45.47011,-73.56602,Entire home/apt,53,31,0,2022-08-26,1.498,4,218,0
8294,48954368,The Best Location in Downtown Montreal,247447616,Susan,Ville-Marie,45.4952,-73.57691,Entire home/apt,131,1,13,2022-08-26,0.76,3,96,10
8295,48398480,"Quartier Rosemont, 1 ch, 30 min centre ville",15224901,Cristina,Saint-Léonard,45.56949,-73.5855,Entire home/apt,55,31,0,2022-08-26,1.498,4,179,0
8296,48959144,"Lovely one bedroom in DT, heart of montreal",90643563,Linda,Ville-Marie,45.51047,-73.56226,Entire home/apt,124,10,17,2022-08-19,0.98,6,29,11
8297,48413588,"#132 - Fireplace, Cozy Open Concept",195649860,Claude,Ville-Marie,45.52937,-73.55367,Entire home/apt,65,1,0,2022-08-19,1.498,67,255,0
8298,48959842,Charmant appartement métro Honoré-Beaugrand,42723867,Eric,Mercier-Hochelaga-Maisonneuve,45.59379,-73.5199,Entire home/apt,68,2,41,2022-09-07,2.49,2,301,24
8299,48972396,Stunning 3-Bedroom European Space in Old Montreal,8188625,Phil,Ville-Marie,45.50507,-73.55423,Entire home/apt,390,2,78,2022-08-29,4.74,11,138,59
8300,48413590,#156 - Montreal-Style Furnished APT with Balcony,195649860,Claude,Le Plateau-Mont-Royal,45.53176,-73.57158,Entire home/apt,65,1,4,2022-07-10,0.29,67,221,2
8301,48413591,#157 Comfortable and affordable Apt in lively area,195649860,Claude,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48864,-73.62871,Entire home/apt,56,1,0,2022-07-10,1.498,67,317,0
8302,48974493,Stunning 6 Bedroom Penthouse in Old Montreal!,394695426,Massimo,Ville-Marie,45.50286,-73.55493,Entire home/apt,640,2,72,2022-08-27,4.41,1,118,56
8303,48413593,"#176 Large, Impeccable and Bright Apartment",195649860,Claude,Mercier-Hochelaga-Maisonneuve,45.58354,-73.53261,Entire home/apt,90,1,0,2022-08-27,1.498,67,224,0
8304,48413594,"#179 - Modern, Sleek and Fully Equipped",195649860,Claude,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50368,-73.62631,Entire home/apt,70,1,0,2022-08-27,1.498,67,255,0
8305,48413604,#190 Great Location (Plateau Mont-Royal),195649860,Claude,Le Plateau-Mont-Royal,45.52957,-73.57195,Entire home/apt,66,1,0,2022-08-27,1.498,67,74,0
8306,48977975,M11 | Luxurious Waterfront Penthouse 2BR with Rooftop Deck,283833782,Mark,Le Sud-Ouest,45.49035,-73.56118,Entire home/apt,250,30,0,2022-08-27,1.498,35,0,0
8307,48413605,#117 - Comfortable Furnished Unit in Little Italie,195649860,Claude,Rosemont-La Petite-Patrie,45.53121,-73.61166,Entire home/apt,110,1,0,2022-08-27,1.498,67,74,0
8308,48979897,Fantastic* 2queen Beds*roof terrace gym,382842166,Jupiter,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46667,-73.61589,Entire home/apt,133,1,81,2022-09-05,4.65,29,49,55
8309,49039869,close to Metro private room,436048128,Linda,Le Sud-Ouest,45.45334,-73.58811,Private room,35,2,16,2022-08-19,1.11,85,119,14
8310,48995860,M-Spacious renovated&all-furnished private room,313807321,Rogers,Mercier-Hochelaga-Maisonneuve,45.5969,-73.51395,Private room,69,28,6,2022-08-31,0.47,4,323,5
8311,49040699,"Clean private room, close to Metro Station",436048128,Linda,Le Sud-Ouest,45.4539,-73.58806,Private room,35,2,16,2022-08-24,1.08,85,161,14
8312,48999793,Comfy DT Montreal Home,92260599,Mengyuan,Ville-Marie,45.52067,-73.56067,Entire home/apt,65,31,0,2022-08-24,1.498,2,0,0
8313,49056277,4 bedroom apartment in Plateau of Mont Royal,395633736,Louis,Le Plateau-Mont-Royal,45.51564,-73.57829,Entire home/apt,71,25,0,2022-08-24,1.498,1,0,0
8314,49094564,5 min métro - Cozy Super spacious 3BR Olympic Parc,158179826,Francine,Mercier-Hochelaga-Maisonneuve,45.57135,-73.54424,Entire home/apt,112,3,43,2022-08-27,2.58,3,330,29
8315,49031999,Lovely entire apartment on st-Denis ✨,44545269,Larissa,Rosemont-La Petite-Patrie,45.53822,-73.61173,Entire home/apt,53,12,4,2022-09-04,0.27,1,104,2
8316,49097853,charmant lumineux 3 pièces devant le parc Laurier,28644919,Michele,Le Plateau-Mont-Royal,45.53034,-73.58451,Entire home/apt,117,5,7,2022-09-09,0.52,1,3,5
8317,49038209,Logement deux chambres métro Honoré Beaugrand,42723867,Eric,Mercier-Hochelaga-Maisonneuve,45.59433,-73.52052,Entire home/apt,92,14,23,2022-08-29,1.52,2,301,18
8318,49098605,The One,67824670,Jawad,Ville-Marie,45.53617,-73.55044,Entire home/apt,89,31,11,2022-08-23,0.76,6,227,8
8319,49464862,Walk in Crescent St and enjoy Downtown,315956014,Edward,Ville-Marie,45.49823,-73.57576,Entire home/apt,155,1,55,2022-09-02,3.44,44,100,41
8320,49110560,Newly renovated Studio in downtown,325409835,Place,Ville-Marie,45.51598,-73.56683,Entire home/apt,49,60,8,2021-08-28,0.5,17,70,0
8321,49110655,Appartement complet 1 chambre Outremont/Mile End,17399891,Charlotte,Outremont,45.51878,-73.59709,Entire home/apt,75,7,0,2021-08-28,1.498,1,0,0
8322,49124640,Single bed room/Kitchenette & Desk office,325409835,Place,Ville-Marie,45.51499,-73.56697,Entire home/apt,46,60,5,2022-01-16,0.36,17,11,3
8323,49466118,"#110 Roomy, Renovated, Gourmet Kitchen & Large Backyard",195649860,Claude,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49002,-73.64799,Entire home/apt,115,1,3,2022-06-21,0.22,67,332,2
8324,49125145,Student's most convenient Studio,325409835,Place,Ville-Marie,45.51667,-73.56538,Entire home/apt,46,60,9,2021-08-20,0.61,17,70,0
8325,49125737,Duplex at the corner of Saint-Denis and Ontario St,325409835,Place,Ville-Marie,45.51638,-73.56476,Entire home/apt,64,60,6,2022-06-21,0.42,17,0,5
8326,49466218,Shiny Spacious Condo with Perfect View in Crescent,315956014,Edward,Ville-Marie,45.49822,-73.57616,Entire home/apt,166,1,28,2022-09-03,1.69,44,85,23
8327,49466304,The Crescent Experience-Downtown!Restos!Nightlife!,315956014,Edward,Ville-Marie,45.498,-73.57543,Entire home/apt,139,1,30,2022-08-01,1.83,44,83,22
8328,49466427,Superb Apartment! Best location on Crescent Street,315956014,Edward,Ville-Marie,45.49655,-73.57694,Entire home/apt,137,1,77,2022-08-27,4.9,44,88,64
8329,49126708,Bright Riverfront 3-Bedroom Condo,85882432,Shack,LaSalle,45.41686,-73.63994,Entire home/apt,275,2,4,2022-09-05,2.67,1,28,4
8330,49466523,SPACIOUS  2BR relaxing home in heart of Crescent,315956014,Edward,Ville-Marie,45.49618,-73.57681,Entire home/apt,196,1,50,2022-08-29,3.04,44,105,37
8331,49145629,"Charming, comfortable 2 bedroom house W/Parking",144016038,Pamela,Ahuntsic-Cartierville,45.54283,-73.69066,Entire home/apt,50,32,31,2022-08-24,1.89,3,152,19
8332,49466595,"Crescent Experience with Festivals, DT, Restaurant",315956014,Edward,Ville-Marie,45.49848,-73.57739,Entire home/apt,141,1,3,2022-08-06,0.19,44,127,2
8333,49154353,Quiet Charming Apartment Close to Jean-Talon Metro,367480539,Ted,Rosemont-La Petite-Patrie,45.53957,-73.61005,Entire home/apt,118,1,56,2022-08-24,3.41,7,83,45
8334,49466726,Sleek Modern Apartment on Crescent Street Downtown,315956014,Edward,Ville-Marie,45.49655,-73.57572,Entire home/apt,164,1,42,2022-09-07,2.58,44,90,34
8335,49158330,Shiny Cozy Apartment close to Jean-Talon metro,367480539,Ted,Rosemont-La Petite-Patrie,45.53946,-73.6113,Entire home/apt,112,1,42,2022-08-03,2.47,7,89,32
8336,49466912,"Luxury Apt Amazing Location, Incredible view",315956014,Edward,Ville-Marie,45.49757,-73.57555,Entire home/apt,154,1,49,2022-08-31,3.09,44,91,35
8337,49466966,PENTHOUSE in Top of Crescent Super view and Metro,315956014,Edward,Ville-Marie,45.49667,-73.57705,Entire home/apt,173,1,77,2022-09-10,4.75,44,85,60
8338,49211508,High ceiling & Brick wall loft! Next to the river,223679880,Kasba,Ville-Marie,45.5048,-73.55508,Entire home/apt,239,2,55,2022-09-05,3.32,62,84,48
8339,49211566,Charmante maison dans le Petit Laurier,38758874,Charles-Olivier,Le Plateau-Mont-Royal,45.53675,-73.58603,Entire home/apt,150,120,0,2022-09-05,1.498,1,0,0
8340,49468747,Beautiful King*Office*Wi-Fi*gym*indoor,382842166,Jupiter,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46441,-73.61538,Entire home/apt,126,1,73,2022-08-28,4.43,29,37,52
8341,49214985,UNIQUE. 2500 SF HIGH END PROPERTY,237107097,Robert,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46627,-73.62099,Entire home/apt,157,2,46,2022-09-08,2.69,23,266,34
8342,49216836,Only for you! KING&QUEEN Beds rooftop Terrace*Gym*,382842166,Jupiter,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46531,-73.61592,Entire home/apt,164,1,49,2022-08-27,2.95,29,41,42
8343,49487298,Your own studio apartment (University of Montreal),18220686,Jan,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49985,-73.62365,Entire home/apt,35,32,3,2022-08-27,0.22,4,153,2
8344,49224247,Top floor unit - Walking all over the Old Port,223679880,Kasba,Ville-Marie,45.50465,-73.55689,Entire home/apt,264,2,32,2022-08-07,2.13,62,77,22
8345,49498931,Stroll to the Old Port from this Enchanting Oasis!,392876224,Bakan,Ville-Marie,45.50652,-73.56287,Entire home/apt,157,2,47,2022-08-27,3.24,13,177,38
